ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME
10349;48;100;9;5233;12/01/2004;Shipped   ;4;12;2004;Trucks and Buses;118;S12_4473 ;Muscle Machine Inc                ;2125557413       ;4092 Furth Circle                         ;Suite 400  ;NYC           ;NY           ;10022    ;USA          ;NA   ;Young      ;Jeff      
10358;42;64.2;9;2694.7;12/10/2004;Shipped   ;4;12;2004;Trucks and Buses;118;S12_4473 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10371;49;35.7;4;1749.8;01/23/2005;Shipped   ;1;1;2005;Trucks and Buses;118;S12_4473 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10382;32;66.6;13;2130.6;02/17/2005;Shipped   ;1;2;2005;Trucks and Buses;118;S12_4473 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10412;54;100;5;5951.3;05/03/2005;Shipped   ;2;5;2005;Trucks and Buses;118;S12_4473 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10425;33;100;4;4692.6;05/31/2005;In Process;2;5;2005;Trucks and Buses;118;S12_4473 ;La Rochelle Gifts                 ;40.67.8555       ;67, rue des Cinquante Otages              ;           ;Nantes        ;             ;44000    ;France       ;EMEA ;Labrune    ;Janine    
10108;36;100;3;3731;03/03/2003;Shipped   ;1;3;2003;Classic Cars    ;115;S12_4675 ;Cruz & Sons Co.                   ;+63 2 555 3587   ;15 McCallum Street - NatWest Center #13-03;           ;Makati City   ;             ;1227 MM  ;Philippines  ;Japan;Cruz       ;Arnold    
10122;20;100;7;2142;05/08/2003;Shipped   ;2;5;2003;Classic Cars    ;115;S12_4675 ;Marseille Mini Autos              ;91.24.4555       ;12, rue des Bouchers                      ;           ;Marseille     ;             ;13008    ;France       ;EMEA ;Lebihan    ;Laurence  
10135;29;97.9;4;2838.8;07/02/2003;Shipped   ;3;7;2003;Classic Cars    ;115;S12_4675 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10147;33;97.9;4;3230.4;09/05/2003;Shipped   ;3;9;2003;Classic Cars    ;115;S12_4675 ;Collectables For Less Inc.        ;6175558555       ;7825 Douglas Av.                          ;           ;Brickhaven    ;MA           ;58339    ;USA          ;NA   ;Nelson     ;Allen     
10160;50;100;5;5182;10/11/2003;Shipped   ;4;10;2003;Classic Cars    ;115;S12_4675 ;Men 'R' US Retailers, Ltd.        ;2155554369       ;6047 Douglas Av.                          ;           ;Los Angeles   ;CA           ;         ;USA          ;NA   ;Chandler   ;Michael   
10170;41;100;3;4391.1;11/04/2003;Shipped   ;4;11;2003;Classic Cars    ;115;S12_4675 ;Mini Auto Werke                   ;7675-3555        ;Kirchgasse 6                              ;           ;Graz          ;             ;8010     ;Austria      ;EMEA ;Mendel     ;Roland    
10181;36;100;11;4477.3;11/12/2003;Shipped   ;4;11;2003;Classic Cars    ;115;S12_4675 ;Herkku Gifts                      ;+47 2267 3215    ;Drammen 121, PR 744 Sentrum               ;           ;Bergen        ;             ;N 5804   ;Norway       ;EMEA ;Oeztan     ;Veysel    
10192;27;100;16;3544.6;11/20/2003;Shipped   ;4;11;2003;Classic Cars    ;115;S12_4675 ;Online Diecast Creations Co.      ;6035558647       ;2304 Long Airport Avenue                  ;           ;Nashua        ;NH           ;62005    ;USA          ;NA   ;Young      ;Valarie   
10203;47;100;5;5195.9;12/02/2003;Shipped   ;4;12;2003;Classic Cars    ;115;S12_4675 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10212;33;100;15;4180.4;01/16/2004;Shipped   ;1;1;2004;Classic Cars    ;115;S12_4675 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10225;21;100;6;2684.4;02/22/2004;Shipped   ;1;2;2004;Classic Cars    ;115;S12_4675 ;Vida Sport, Ltd                   ;0897-034555      ;Grenzacherweg 237                         ;           ;GenŠve        ;             ;1203     ;Switzerland  ;EMEA ;Holz       ;Michael   
10239;21;93.3;5;1958.9;04/12/2004;Shipped   ;2;4;2004;Classic Cars    ;115;S12_4675 ;Oulu Toy Supplies, Inc.           ;981-443655       ;Torikatu 38                               ;           ;Oulu          ;             ;90110    ;Finland      ;EMEA ;Koskitalo  ;Pirkko    
10253;41;100;10;4910.6;06/01/2004;Cancelled ;2;6;2004;Classic Cars    ;115;S12_4675 ;UK Collectables, Ltd.             ;(171) 555-2282   ;Berkeley Gardens 12  Brewery              ;           ;Liverpool     ;             ;WX1 6LT  ;UK           ;EMEA ;Devon      ;Elizabeth 
10266;40;100;11;4468.4;07/06/2004;Shipped   ;3;7;2004;Classic Cars    ;115;S12_4675 ;L'ordine Souveniers               ;0522-556555      ;Strada Provinciale 124                    ;           ;Reggio Emilia ;             ;42100    ;Italy        ;EMEA ;Moroni     ;Maurizio  
10277;28;100;1;3127.9;08/04/2004;Shipped   ;3;8;2004;Classic Cars    ;115;S12_4675 ;Dragon Souveniers, Ltd.           ;+65 221 7555     ;Bronz Sok., Bronz Apt. 3/6 Tesvikiye      ;           ;Singapore     ;             ;079903   ;Singapore    ;Japan;Natividad  ;Eric      
10287;23;100;9;2675.1;08/30/2004;Shipped   ;3;8;2004;Classic Cars    ;115;S12_4675 ;Vida Sport, Ltd                   ;0897-034555      ;Grenzacherweg 237                         ;           ;GenŠve        ;             ;1203     ;Switzerland  ;EMEA ;Holz       ;Michael   
10300;23;100;2;2807.6;10/04/2003;Shipped   ;4;10;2003;Classic Cars    ;115;S12_4675 ;Blauer See Auto, Co.              ;+49 69 66 90 2555;Lyonerstr. 34                             ;           ;Frankfurt     ;             ;60528    ;Germany      ;EMEA ;Keitel     ;Roland    
10310;25;100;7;2504.8;10/16/2004;Shipped   ;4;10;2004;Classic Cars    ;115;S12_4675 ;Toms Spezialit„ten, Ltd           ;0221-5554327     ;Mehrheimerstr. 369                        ;           ;K”ln          ;             ;50739    ;Germany      ;EMEA ;Pfalzheim  ;Henriette 
10321;24;100;15;2984.9;11/04/2004;Shipped   ;4;11;2004;Classic Cars    ;115;S12_4675 ;FunGiftIdeas.com                  ;5085552555       ;1785 First Street                         ;           ;New Bedford   ;MA           ;50553    ;USA          ;NA   ;Benitez    ;Violeta   
10329;39;64.7;15;2524.9;11/15/2004;Shipped   ;4;11;2004;Classic Cars    ;115;S12_4675 ;Land of Toys Inc.                 ;2125557818       ;897 Long Airport Avenue                   ;           ;NYC           ;NY           ;10022    ;USA          ;NA   ;Yu         ;Kwai      
10341;55;75.2;7;4136;11/24/2004;Shipped   ;4;11;2004;Classic Cars    ;115;S12_4675 ;Salzburg Collectables             ;6562-9555        ;Geislweg 14                               ;           ;Salzburg      ;             ;5020     ;Austria      ;EMEA ;Pipps      ;Georg     
10363;46;88.5;6;4068.7;01/06/2005;Shipped   ;1;1;2005;Classic Cars    ;115;S12_4675 ;Suominen Souveniers               ;+358 9 8045 555  ;Software Engineering Center, SEC Oy       ;           ;Espoo         ;             ;FIN-02271;Finland      ;EMEA ;Suominen   ;Kalle     
10377;50;100;1;5182;02/09/2005;Shipped   ;1;2;2005;Classic Cars    ;115;S12_4675 ;Toys of Finland, Co.              ;90-224 8555      ;Keskuskatu 45                             ;           ;Helsinki      ;             ;21240    ;Finland      ;EMEA ;Karttunen  ;Matti     
10389;47;100;8;5243.8;03/03/2005;Shipped   ;1;3;2005;Classic Cars    ;115;S12_4675 ;Scandinavian Gift Ideas           ;0695-34 6555     ;?kergatan 24                              ;           ;Br„cke        ;             ;S-844 67 ;Sweden       ;EMEA ;Larsson    ;Maria     
10405;97;93.3;5;9048.2;04/14/2005;Shipped   ;2;4;2005;Classic Cars    ;115;S12_4675 ;Mini Caravy                       ;88.60.1555       ;24, place Kl‚ber                          ;           ;Strasbourg    ;             ;67000    ;France       ;EMEA ;Citeaux    ;Fr‚d‚rique
10419;32;100;10;3832.6;05/17/2005;Shipped   ;2;5;2005;Classic Cars    ;115;S12_4675 ;Salzburg Collectables             ;6562-9555        ;Geislweg 14                               ;           ;Salzburg      ;             ;5020     ;Austria      ;EMEA ;Pipps      ;Georg     
10103;35;100;10;3920;01/29/2003;Shipped   ;1;1;2003;Trucks and Buses;116;S18_1097 ;Baane Mini Imports                ;07-98 9555       ;Erling Skakkes gate 78                    ;           ;Stavern       ;             ;4110     ;Norway       ;EMEA ;Bergulfsen ;Jonas     
10113;49;100;4;4916.7;03/26/2003;Shipped   ;1;3;2003;Trucks and Buses;116;S18_1097 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10126;38;100;10;3857;05/28/2003;Shipped   ;2;5;2003;Trucks and Buses;116;S18_1097 ;Corrida Auto Replicas, Ltd        ;(91) 555 22 82   ;C/ Araquil, 67                            ;           ;Madrid        ;             ;28023    ;Spain        ;EMEA ;Sommer     ;Mart¡n    
10140;32;100;10;4181.4;07/24/2003;Shipped   ;3;7;2003;Trucks and Buses;116;S18_1097 ;Technics Stores Inc.              ;6505556809       ;9408 Furth Circle                         ;           ;Burlingame    ;CA           ;94217    ;USA          ;NA   ;Hirano     ;Juri      
10150;34;100;7;4641;09/19/2003;Shipped   ;3;9;2003;Trucks and Buses;116;S18_1097 ;Dragon Souveniers, Ltd.           ;+65 221 7555     ;Bronz Sok., Bronz Apt. 3/6 Tesvikiye      ;           ;Singapore     ;             ;079903   ;Singapore    ;Japan;Natividad  ;Eric      
10164;36;99.2;8;3570.1;10/21/2003;Resolved  ;4;10;2003;Trucks and Buses;116;S18_1097 ;Mini Auto Werke                   ;7675-3555        ;Kirchgasse 6                              ;           ;Graz          ;             ;8010     ;Austria      ;EMEA ;Mendel     ;Roland    
10174;48;93.3;3;4480.3;11/06/2003;Shipped   ;4;11;2003;Trucks and Buses;116;S18_1097 ;Australian Gift Network, Co       ;61-7-3844-6555   ;31 Duncan St. West End                    ;           ;South Brisbane;Queensland   ;4101     ;Australia    ;APAC ;Calaghan   ;Tony      
10183;21;96.8;7;2033.6;11/13/2003;Shipped   ;4;11;2003;Trucks and Buses;116;S18_1097 ;Classic Gift Ideas, Inc           ;2155554695       ;782 First Street                          ;           ;Philadelphia  ;PA           ;71270    ;USA          ;NA   ;Cervantes  ;Francisca 
10194;21;93.3;10;1960.1;11/25/2003;Shipped   ;4;11;2003;Trucks and Buses;116;S18_1097 ;Saveley & Henriot, Co.            ;78.32.5555       ;2, rue du Commerce                        ;           ;Lyon          ;             ;69004    ;France       ;EMEA ;Saveley    ;Mary      
10206;34;100;5;3966.8;12/05/2003;Shipped   ;4;12;2003;Trucks and Buses;116;S18_1097 ;Canadian Gift Exchange Network    ;(604) 555-3392   ;1900 Oak St.                              ;           ;Vancouver     ;BC           ;V3F 2K1  ;Canada       ;NA   ;Tannamuri  ;Yoshi     
10215;46;100;2;5152;01/29/2004;Shipped   ;1;1;2004;Trucks and Buses;116;S18_1097 ;West Coast Collectables Co.       ;3105553722       ;3675 Furth Circle                         ;           ;Burbank       ;CA           ;94019    ;USA          ;NA   ;Thompson   ;Steve     
10228;32;100;1;3360;03/10/2004;Shipped   ;1;3;2004;Trucks and Buses;116;S18_1097 ;Cambridge Collectables Co.        ;6175555555       ;4658 Baden Av.                            ;           ;Cambridge     ;MA           ;51247    ;USA          ;NA   ;Tseng      ;Kyung     
10245;29;100;8;3451;05/04/2004;Shipped   ;2;5;2004;Trucks and Buses;116;S18_1097 ;Super Scale Inc.                  ;2035559545       ;567 North Pendale Street                  ;           ;New Haven     ;CT           ;97823    ;USA          ;NA   ;Murphy     ;Leslie    
10258;41;100;5;5453;06/15/2004;Shipped   ;2;6;2004;Trucks and Buses;116;S18_1097 ;Tokyo Collectables, Ltd           ;+81 3 3584 0555  ;2-2-8 Roppongi                            ;           ;Minato-ku     ;Tokyo        ;106-0032 ;Japan        ;Japan;Shimamura  ;Akiko     
10270;43;96.8;8;4164.1;07/19/2004;Shipped   ;3;7;2004;Trucks and Buses;116;S18_1097 ;Souveniers And Things Co.         ;+61 2 9495 8555  ;Monitor Money Building, 815 Pacific Hwy   ;Level 6    ;Chatswood     ;NSW          ;2067     ;Australia    ;APAC ;Huxley     ;Adrian    
10280;24;100;1;2800.1;08/17/2004;Shipped   ;3;8;2004;Trucks and Buses;116;S18_1097 ;Amica Models & Co.                ;011-4988555      ;Via Monte Bianco 34                       ;           ;Torino        ;             ;10100    ;Italy        ;EMEA ;Accorti    ;Paolo     
10291;41;100;10;4687.9;09/08/2004;Shipped   ;3;9;2004;Trucks and Buses;116;S18_1097 ;Scandinavian Gift Ideas           ;0695-34 6555     ;?kergatan 24                              ;           ;Br„cke        ;             ;S-844 67 ;Sweden       ;EMEA ;Larsson    ;Maria     
10304;46;98;5;4508;10/11/2004;Shipped   ;4;10;2004;Trucks and Buses;116;S18_1097 ;Auto Associ‚s & Cie.              ;30.59.8555       ;67, avenue de l'Europe                    ;           ;Versailles    ;             ;78000    ;France       ;EMEA ;Tonini     ;Daniel    
10312;32;100;2;4181.4;10/21/2004;Shipped   ;4;10;2004;Trucks and Buses;116;S18_1097 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10322;22;100;10;2251;11/04/2004;Shipped   ;4;11;2004;Trucks and Buses;116;S18_1097 ;Online Diecast Creations Co.      ;6035558647       ;2304 Long Airport Avenue                  ;           ;Nashua        ;NH           ;62005    ;USA          ;NA   ;Young      ;Valarie   
10333;29;40.2;7;1167.2;11/18/2004;Shipped   ;4;11;2004;Trucks and Buses;116;S18_1097 ;Mini Wheels Co.                   ;6505555787       ;5557 North Pendale Street                 ;           ;San Francisco ;CA           ;         ;USA          ;NA   ;Murphy     ;Julie     
10347;42;49.6;5;2083.2;11/29/2004;Shipped   ;4;11;2004;Trucks and Buses;116;S18_1097 ;Australian Collectors, Co.        ;03 9520 4555     ;636 St Kilda Road                         ;Level 3    ;Melbourne     ;Victoria     ;3004     ;Australia    ;APAC ;Ferguson   ;Peter     
10357;39;98;1;3822;12/10/2004;Shipped   ;4;12;2004;Trucks and Buses;116;S18_1097 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10370;27;100;1;3911.5;01/20/2005;Shipped   ;1;1;2005;Trucks and Buses;116;S18_1097 ;Anna's Decorations, Ltd           ;02 9936 8555     ;201 Miller Street                         ;Level 15   ;North Sydney  ;NSW          ;2060     ;Australia    ;APAC ;O'Hara     ;Anna      
10381;48;98;2;4704;02/17/2005;Shipped   ;1;2;2005;Trucks and Buses;116;S18_1097 ;Corporate Gift Ideas Co.          ;6505551386       ;7734 Strong St.                           ;           ;San Francisco ;CA           ;         ;USA          ;NA   ;Brown      ;Julie     
10391;29;85.1;10;2467.9;03/09/2005;Shipped   ;1;3;2005;Trucks and Buses;116;S18_1097 ;Anna's Decorations, Ltd           ;02 9936 8555     ;201 Miller Street                         ;Level 15   ;North Sydney  ;NSW          ;2060     ;Australia    ;APAC ;O'Hara     ;Anna      
10411;27;100;8;3213;05/01/2005;Shipped   ;2;5;2005;Trucks and Buses;116;S18_1097 ;Qu‚bec Home Shopping Network      ;(514) 555-8054   ;43 rue St. Laurent                        ;           ;Montr‚al      ;Qu‚bec       ;H1J 1C3  ;Canada       ;NA   ;FresniŠre  ;Jean      
10424;54;100;5;7182;05/31/2005;In Process;2;5;2005;Trucks and Buses;116;S18_1097 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10109;26;100;4;4379.2;03/10/2003;Shipped   ;1;3;2003;Classic Cars    ;141;S18_1129 ;Motor Mint Distributors Inc.      ;2155559857       ;11328 Douglas Av.                         ;           ;Philadelphia  ;PA           ;71270    ;USA          ;NA   ;Hernandez  ;Rosa      
10122;34;100;2;5004.8;05/08/2003;Shipped   ;2;5;2003;Classic Cars    ;141;S18_1129 ;Marseille Mini Autos              ;91.24.4555       ;12, rue des Bouchers                      ;           ;Marseille     ;             ;13008    ;France       ;EMEA ;Lebihan    ;Laurence  
10136;25;100;2;3644.8;07/04/2003;Shipped   ;3;7;2003;Classic Cars    ;141;S18_1129 ;Alpha Cognac                      ;61.77.6555       ;1 rue Alsace-Lorraine                     ;           ;Toulouse      ;             ;31000    ;France       ;EMEA ;Roulet     ;Annette   
10148;23;100;13;2702;09/11/2003;Shipped   ;3;9;2003;Classic Cars    ;141;S18_1129 ;Anna's Decorations, Ltd           ;02 9936 8555     ;201 Miller Street                         ;Level 15   ;North Sydney  ;NSW          ;2060     ;Australia    ;APAC ;O'Hara     ;Anna      
